id,title,company,difficulty,stages,topics,platform,last_seen_max,seen_count,employment_types
rubrik-maximize-stellar-gradient,Energy Crisis,Rubrik,hard,OA,graph|shortest_path,hackerrank,2024-09-29,1,
rubrik-mike-and-gems,Mike and Gems,Rubrik,medium,OA,greedy|heap,hackerrank,2024-09-29,1,
rubrik-salvage-humankind,Salvage Humankind,Rubrik,hard,OA,segment_tree|bit_manipulation,hackerrank,2024-09-29,1,
squarepoint-empty-shelf,Empty Shelf,Squarepoint Capital,hard,OA,matrix|backtracking|dynamic_programming,unknown,2024-09-29,1,
squarepoint-suggested-products,Suggested Products,Squarepoint Capital,easy,OA,trie|string|sorting,unknown,2024-09-29,1,
ziprecruiter-caught-fish,Maximum Fish Caught,ZipRecruiter,easy,OA,sorting|greedy,codesignal,2024-09-29,1,NEW GRAD
amazon-find-days-s2-subsequence-of-s1,Find Days S2 Subsequence of S1,Amazon,hard,OA,string|binary_search|prefix_sum,hackerrank,2024-09-28,1,
cisco-longest-palindromic-substring,Longest Palindromic Substring,Cisco,medium,OA,string|dynamic_programming,hackerrank,2024-09-28,1,FULLTIME
cisco-find-maximum-number-of-drop-points-covered,Pilot Drop Food Packet,Cisco,medium,OA,hash_table|greedy,hackerrank,2024-09-28,1,FULLTIME
goldman-min-chair,Chairs Requirement,Goldman Sachs,easy,OA,simulation|string,hackerrank,2024-09-28,1,INTERN|NEW GRAD
goldman-max-length,Longest Subarray,Goldman Sachs,easy,OA,array|sliding_window|prefix_sum,hackerrank,2024-09-28,1,NEW GRAD
hudsonriver-maximum-amount-profit,Future Stock Prices,Hudson River Trading,medium,OA,greedy|sorting,codesignal,2024-09-28,1,INTERN
ibm-count-similar-pairs,Count Similar Pairs,IBM,easy,OA,hash_table|string,hackerrank,2024-09-28,1,FULLTIME
ibm-max-subjects-number,Max Subjects Number,IBM,easy,OA,greedy|sorting,hackerrank,2024-09-28,1,FULLTIME
mt-count-three-sisters,Count 3 Sister Numbers,Meta,easy,OA,math|combinatorics,codesignal,2024-09-28,1,NEW GRAD
mt-find-how-many-subarrays-match-the-pattern,Find How Many Subarrays Match The Pattern,Meta,easy,OA,array|sliding_window,codesignal,2024-09-28,1,NEW GRAD
mt-minimum-obstacles-to-remove-to-allow-figure-fall,Minimum Obstacles To Remove To Allow Figure Fall,Meta,medium,OA,matrix|shortest_path,codesignal,2024-09-28,1,NEW GRAD
openai-maximize-the-hits,Maximize Wall Hits,OpenAI,hard,OA,dynamic_programming|greedy|sorting,hackerrank,2024-09-28,1,NEW GRAD
ibm-maximum-efficiency,Maximum Efficiency,IBM,medium,OA,array|sorting|greedy,hackerrank,2024-09-27,1,NEW GRAD
toshiba-minimize-multiples-of-three,Minimize Multiples Of Three,Toshiba,easy,OA,array|math,unknown,2024-09-27,1,
wayfair-dfs-subsequences-of-a-string,DFS Subsequences of a String (For MLE),Wayfair,easy,OA,string|backtracking|recursion,hackerrank,2024-09-27,1,NEW GRAD
wayfair-number-of-divisible-substrings,Number of Divisible Substrings (For MLE),Wayfair,easy,OA,string|prefix_sum|hash_table,hackerrank,2024-09-27,1,NEW GRAD
amazon-find-subarray-with-minimum-distinct-integers,Amazon Care Get Minimum Score,Amazon,medium,OA,sliding_window|hash_table|array,hackerrank,2024-09-26,1,FULLTIME
amazon-minimize-warehouse-transfer-cost,Minimize Warehouse Transfer Cost,Amazon,hard,OA,array|prefix_sum|greedy,hackerrank,2024-09-26,1,NEW GRAD
ibm-get-minimum-operation-count,Get Minimum Operation Count,IBM,medium,OA,string|greedy,hackerrank,2024-09-26,1,NEW GRAD
ibm-minimum-operations-to-make-all-elements-equal,Minimum Operations to Make All Array Elements Equal,IBM,medium,OA,sorting|prefix_sum|binary_search,hackerrank,2024-09-26,1,
salesforce-find-minimum-idleness,Find Minimum Idleness,Salesforce,medium,OA,string|binary_search|sliding_window,hackerrank,2024-09-26,1,FULLTIME
agoda-maximize-sum-of-processed-times,Maximize Sum of Processed Times,Agoda,hard,OA,dynamic_programming|greedy,unknown,2024-09-25,1,
palantir-minimize-path-value,Minimize Path Value,Palantir,medium,OA,graph|shortest_path|heap,hackerrank,2024-09-25,1,INTERN
palantir-minimal-operations,No Pairs Allowed,Palantir,easy,OA,string|greedy,hackerrank,2024-09-25,1,INTERN
bnp-piles-of-boxes,Piles Of Boxes,BNP Paribas,easy,OA,sorting|greedy,unknown,2024-09-24,1,
bnp-romanizer,Romanizer,BNP Paribas,easy,OA,string|greedy,unknown,2024-09-24,1,
roblox-valid-pairs,Find Number of Valid Pairs,Roblox,easy,OA,array|math,codesignal,2024-09-24,1,INTERN
roblox-schedule-meeting,Schedule Meeting,Roblox,medium,OA,intervals|sorting,codesignal,2024-09-24,1,INTERN
google-largest-number-possible,Focus on Correctness (2024 NG),Google,easy,OA,array|greedy,codesignal,2024-09-23,1,FULLTIME
google-focus-on-efficiency,Focus on Efficiency (2024 NG),Google,easy,OA,array|prefix_sum|greedy,codesignal,2024-09-23,1,FULLTIME
microsoft-great-subsequences,Great Subsequences,Microsoft,hard,OA,dynamic_programming|math|combinatorics,hackerrank,2024-09-23,1,
microsoft-to-good-arrays,To Good Arrays,Microsoft,hard,OA,dynamic_programming|combinatorics|math,hackerrank,2024-09-23,1,
microsoft-xor-coloring,XOR Coloring,Microsoft,hard,OA,bit_manipulation|math|combinatorics,hackerrank,2024-09-23,1,
amazon-get-operations,Get Operations,Amazon,hard,OA,array|greedy|sorting,hackerrank,2024-09-22,1,
salesforce-closest-subsequence-sum,Closest Subsequence Sum,Salesforce,hard,OA,array|binary_search|dynamic_programming,hackerrank,2024-09-22,1,FULLTIME
tiktok-count-viral-combinations,Tiktok Viral Challenge,TikTok,medium,OA,string|sliding_window|prefix_sum,codesignal,2024-09-22,1,INTERN
amazon-calculate-median-sum,Channels Max Quality,Amazon,medium,OA,sorting|greedy,hackerrank,2024-09-21,2,FULLTIME
ibm-cache-query-handler,Cache Query Handler,IBM,easy,OA,hash_table|string,hackerrank,2024-09-21,1,NEW GRAD
deshaw-count-the-number-of-incremovable-subarrays-ii,Count the Number of Incremovable Subarrays II,The D.E. Shaw Group,medium,OA,array|two_pointers|binary_search,unknown,2024-09-21,1,
tiktok-optimize-tiktok-routes,TikTok Server Optimization,TikTok,medium,OA,array|sliding_window|hash_table,codesignal,2024-09-21,1,NEW GRAD
cisco-compact-the-list,Compact the List,Cisco,easy,OA,array|intervals,hackerrank,2024-09-20,1,INTERN
cisco-convert-password,Convert Simple Password to Complex,Cisco,medium,OA,string|dynamic_programming,hackerrank,2024-09-20,1,INTERN
cisco-find-out-prime-or-composite,Find Out Prime or Composite,Cisco,easy,OA,math,hackerrank,2024-09-20,1,INTERN
google-array-transformation-steps,Array Transformation Steps (Early Career),Google,medium,OA,array|greedy,codesignal,2024-09-20,1,FULLTIME
google-find-largest-number,Find Largest Number (Google Early Career),Google,easy,OA,array|sorting|greedy,codesignal,2024-09-20,1,FULLTIME
hudsonriver-count-fancy-numbers,Count Fancy Numbers,Hudson River Trading,medium,OA,math|combinatorics,codesignal,2024-09-20,1,INTERN
salesforce-minimum-difference,Minimum Difference,Salesforce,easy,OA,array|sorting,hackerrank,2024-09-20,1,FULLTIME
citadel-get-max-throughput,Get Max Throughput,Citadel,hard,OA,binary_search|greedy,hackerrank,2024-09-19,1,INTERN|NEW GRAD
codeium-erics-sequence,Eric's Sequence,Codeium,hard,OA,math|greedy,unknown,2024-09-19,1,NEW GRAD
databricks-diff-between-sums-of-positions,Difference Between Sums of Positions,Databricks,easy,OA,array,codesignal,2024-09-19,1,INTERN
databricks-longest-common-prefix-of-number-pairs,Longest Common Prefix of Number Pairs,Databricks,medium,OA,trie|string,codesignal,2024-09-19,1,INTERN
databricks-subarray-counting,Subarray Counting,Databricks,easy,OA,array|sliding_window,codesignal,2024-09-19,1,INTERN
databricks-write-l-matrix,Write 'Y' on Matrix,Databricks,medium,OA,matrix|math,codesignal,2024-09-19,1,INTERN
goldman-get-minimum-moves,Minimum Moves,Goldman Sachs,medium,OA,matrix|breadth_first_search|shortest_path,hackerrank,2024-09-19,1,INTERN
ibm-minimum-operations-required,Minimum Operations Required (2025 Intern),IBM,easy,OA,array|prefix_sum,hackerrank,2024-09-19,1,INTERN
salesforce-get-minimum-development-time,Get Minimum Development Time,Salesforce,medium,OA,array|binary_search|greedy,hackerrank,2024-09-19,1,FULLTIME
sig-diff-pairs,Equal Difference Pairs,Susquehanna International Group (SIG),medium,OA,hash_table|math|array,unknown,2024-09-19,1,INTERN
cisco-add-numbers,Add Numbers,Cisco,easy,OA,linked_list|math,hackerrank,2024-09-18,1,INTERN
cisco-create-new-version,Create New Version,Cisco,medium,OA,string|stack|parsing,hackerrank,2024-09-18,1,INTERN
cisco-expand-given-string,Expand Given String,Cisco,easy,OA,string|parsing,hackerrank,2024-09-18,1,INTERN
ibm-equalize-team-size,Equalize Team Size,IBM,medium,OA,sorting|greedy,hackerrank,2024-09-18,1,NEW GRAD
ibm-is-convertible-data,Is Convertible Data,IBM,medium,OA,string|greedy,hackerrank,2024-09-18,1,INTERN
ibm-max-index,Max Index,IBM,medium,OA,dynamic_programming|greedy,hackerrank,2024-09-18,1,NEW GRAD
ibm-process-logs,Process Logs,IBM,easy,OA,hash_table|sorting|string,hackerrank,2024-09-18,1,INTERN
ibm-rover-move,Rover Move,IBM,easy,OA,matrix|simulation,hackerrank,2024-09-18,1,INTERN
oracle-create-lexicographically-largest-permutation,Create Lexicographically Largest Permutation,Oracle,hard,OA,graph|depth_first_search|sorting,codesignal,2024-09-18,1,INTERN
salesforce-get-minimum-time,Get Minimum Time,Salesforce,hard,OA,recursion|greedy,hackerrank,2024-09-18,1,FULLTIME
tiktok-can-distribute-credits,TikTok Credits Distribution Challenge,TikTok,medium,OA,array|dynamic_programming,codesignal,2024-09-18,1,
ziprecruiter-coder-writing,Coderwriting,ZipRecruiter,easy,OA,hash_table|string,codesignal,2024-09-18,1,
ziprecruiter-lamp-and-control-points,Lamps and Control Points,ZipRecruiter,medium,OA,intervals|array,codesignal,2024-09-18,1,
bnp-largest-good,Good Binary Strings,BNP Paribas,hard,OA,greedy|stack|string,unknown,2024-09-17,1,
jpmorgan-get-merged-intervals,Merge Intervals,JP Morgan Chase,easy,OA,intervals|sorting,hackerrank,2024-09-17,1,INTERN
linkedin-first-occurrence,Find the Substring,LinkedIn,easy,OA,string|two_pointers,hackerrank,2024-09-17,1,INTERN
mathwork-find-maximum-alloy-units,Alloy Production,MathWorks,medium,OA,binary_search|greedy,hackerrank,2024-09-17,1,
mathwork-has-vowels,Has Vowels,MathWorks,easy,OA,prefix_sum|string,hackerrank,2024-09-17,1,NEW GRAD
mathworks-get-minimum-operations,Job Execution,MathWorks,medium,OA,array|binary_search|greedy,hackerrank,2024-09-17,1,NEW GRAD
mathwork-count-valid-passwords,Valid Passwords,MathWorks,medium,OA,dynamic_programming|combinatorics|math,hackerrank,2024-09-17,1,FULLTIME
odoo-compare-character-arrays-with-backspaces,Compare Character Arrays with Backspaces,Odoo,easy,OA,array|string|stack|simulation,unknown,2024-09-17,1,FULLTIME
odoo-employees-joined-per-month,Employees Joined per Month,Odoo,medium,OA,database,unknown,2024-09-17,1,FULLTIME
odoo-evaluate-python-integer-expression,Evaluate a Python Integer Expression,Odoo,hard,OA,parsing|recursion|math,unknown,2024-09-17,1,FULLTIME
salesforce-schedule-batch-difference,Schedule Batch Difference,Salesforce,medium,OA,array|sorting|greedy,hackerrank,2024-09-17,1,FULLTIME
zolostays-range-sum,Range Sum,Zolo,hard,OA,prefix_sum|sorting,unknown,2024-09-17,1,INTERN
amazon-calculate-total-distance-travelled,Calculate Total Distance Travelled,Amazon,medium,OA,array|binary_search|prefix_sum,hackerrank,2024-09-16,1,
salesforce-minimize-length-of-longest-substring,Minimize Length of Longest Substring,Salesforce,medium,OA,string|binary_search|sliding_window,hackerrank,2024-09-16,1,
tiktok-count-good-subsegments,Count Good Subsegments,TikTok,medium,OA,array|two_pointers,codesignal,2024-09-16,1,FULLTIME
tiktok-get-minimum-cost,Get Minimum Cost,TikTok,easy,OA,heap|greedy,codesignal,2024-09-16,1,FULLTIME
ibm-count-teams,Count Teams,IBM,easy,OA,combinatorics|math,hackerrank,2024-09-15,1,
factset-largest-square-of-1s,Largest Square of 1's,FactSet,medium,OA,dynamic_programming|matrix,unknown,2024-09-14,1,
factset-last-stone-weight,Last Stone Weight,FactSet,easy,OA,heap,unknown,2024-09-14,1,
factset-photo-album,Photo Album,FactSet,medium,OA,segment_tree|array,unknown,2024-09-14,1,
ibm-find-maximum-even-sum,Find Maximum Even Sum,IBM,easy,OA,greedy|math,hackerrank,2024-09-14,1,FULLTIME
rubrik-anti-aging-serum,Anti-Aging Serum,Rubrik,medium,OA,string|sliding_window,hackerrank,2024-09-13,1,INTERN
rubrik-redistribute-megaseeds,Redistribute Megaseeds,Rubrik,medium,OA,array|greedy|prefix_sum,hackerrank,2024-09-13,1,INTERN
rubrik-save-the-universe,Save the Universe,Rubrik,hard,OA,tree|depth_first_search|greedy,hackerrank,2024-09-13,1,INTERN
rubrik-the-oracle,The Oracles,Rubrik,medium,OA,array|binary_search|simulation,hackerrank,2024-09-13,1,INTERN
salesforce-find-all-pairs-of-integers,Find All Pairs of Integers,Salesforce,medium,OA,array|math,hackerrank,2024-09-13,1,FULLTIME
microsoft-check-path-presence,Check Path Presence,Microsoft,easy,OA,graph|hash_table,hackerrank,2024-09-11,1,FULLTIME
findSuitableLocations-microsoft,Find Suitable Locations,Microsoft,medium,OA,matrix|breadth_first_search,hackerrank,2024-09-11,1,FULLTIME
jpmorgan-get-minimum-operations,Get Minimum Operations,JP Morgan Chase,medium,OA,array|greedy,hackerrank,2024-09-10,1,FULLTIME
jpmorgan-slowest-key,Slowest Key Press,JP Morgan Chase,easy,OA,array|simulation,hackerrank,2024-09-10,1,
blackrock-efficient-matching,John Venn (Analyst Program :),BlackRock,easy,OA,hash_table|sorting,hackerrank,2024-09-08,1,FULLTIME
rubrik-bitonic-partitioning,Bitonic Partitioning,Rubrik,hard,OA,array|dynamic_programming,hackerrank,2024-09-08,1,INTERN
rubrik-chain-merge,Chain Merge,Rubrik,medium,OA,linked_list|sorting|greedy,hackerrank,2024-09-08,1,INTERN
rubrik-key-sum-management,Key Sum Management,Rubrik,hard,OA,tree|prefix_sum,hackerrank,2024-09-08,1,INTERN
rubrik-unaligned-dedupe,Unaligned Dedupe,Rubrik,medium,OA,string|hash_table|sliding_window,hackerrank,2024-09-08,1,INTERN
amazon-maximum-possible-racers,Maximum Possible Racers,Amazon,medium,OA,sliding_window|hash_table,hackerrank,2024-09-07,1,
epic-print-all-palindromes,Palindrome Word,Epic,medium,OA,string|two_pointers,unknown,2024-09-05,1,
google-optimize-log-files,Optimize Log File,Google,hard,OA,array|greedy|union_find,codesignal,2024-09-05,1,
ibm-maximize-resource-allocation,Maximize Resource Allocation,IBM,easy,OA,array|sliding_window|hash_table,hackerrank,2024-09-05,1,FULLTIME
jpmorgan-count-numbers,Distinct Digit Numbers,JP Morgan Chase,medium,OA,math|prefix_sum,hackerrank,2024-09-05,1,INTERN
jpmorgan-get-final-string,Eliminate Substring,JP Morgan Chase,easy,OA,string|stack,hackerrank,2024-09-05,1,FULLTIME
jpmorgan-get-unique-character,First Unique Character (Data & Analytics),JP Morgan Chase,easy,OA,string|hash_table,hackerrank,2024-09-05,1,INTERN
jpmorgan-maximum-amount,Maximum Amount,JP Morgan Chase,medium,OA,heap|greedy,hackerrank,2024-09-05,1,INTERN
jpmorgan-minimum-swaps,Minimum Swaps,JP Morgan Chase,medium,OA,array|sorting|greedy,hackerrank,2024-09-05,1,INTERN
jpmorgan-find-num-of-pairs,Pairs,JP Morgan Chase,easy,OA,sorting|greedy|two_pointers,hackerrank,2024-09-05,1,FULLTIME|INTERN
jpmorgan-get-largest-number,Swap Parity (Data Scientist / Analytics :),JP Morgan Chase,medium,OA,string|sorting|greedy,hackerrank,2024-09-05,1,INTERN
cisco-get-minimum-cost,Find Machine Count,Cisco,hard,OA,dynamic_programming|greedy,hackerrank,2024-09-04,1,FULLTIME|INTERN
cisco-get-min-servers,Get Minimum Servers,Cisco,hard,OA,tree|depth_first_search|greedy,hackerrank,2024-09-04,1,FULLTIME
jpmorgan-print-number-of-elements-without-repeating-digits,Count Numbers Without Repeating Digits Data & Analytics,JP Morgan Chase,easy,OA,math|simulation,hackerrank,2024-09-04,1,INTERN
jpmorgan-min-cost,Freelancing Platform,JP Morgan Chase,easy,OA,array|hash_table|greedy,hackerrank,2024-09-04,1,INTERN
uber-counting-segments-after-house-removals,Counting Segments After House Removals,Uber,medium,OA,union_find|sorting,codesignal,2024-09-04,1,FULLTIME
microsoft-max-num-of-moves,Maximum Number of Moves with Same Result,Microsoft,medium,OA,array|dynamic_programming|two_pointers,hackerrank,2024-09-03,1,
tiktok-maximize-efficiency-product,Maximize Efficiency with TikTok,TikTok,easy,OA,array|sorting|math,codesignal,2024-09-03,1,INTERN
tiktok-get-secondary-influencer-sum,TikTok: Secondary Influencers,TikTok,medium,OA,tree|breadth_first_search,codesignal,2024-09-03,1,INTERN
amazon-distribute-packages,Distribute Packages,Amazon,medium,OA,array|greedy|sorting,hackerrank,2024-09-02,1,
deutsche-bank-give-minimum-sum,Give Minimum Sum,Deutsche Bank,medium,OA,math,unknown,2024-09-02,1,
tiktok-sort-social-media-feed,Social Media Feed,TikTok,easy,OA,sorting|string,codesignal,2024-09-02,1,
microsoft-min-num-tiles,Minimum Domino Removals,Microsoft,medium,OA,dynamic_programming|array,hackerrank,2024-08-30,1,FULLTIME
microsoft-shortest-possible-length,Shortest Compressed String After Removal,Microsoft,hard,OA,string|dynamic_programming,hackerrank,2024-08-30,1,FULLTIME
uber-character-health-in-a-video-game,Character Health in a Video Game,Uber,easy,OA,array|simulation,codesignal,2024-08-30,1,
uber-match-subarray-to-pattern,Match Subarray to Pattern,Uber,medium,OA,array|sliding_window,codesignal,2024-08-30,1,
uber-matrix-transformation,Matrix Transformation,Uber,easy,OA,matrix|simulation,codesignal,2024-08-30,1,
cisco-calculate-mean-and-mode,Calculate Mean and Mode,Cisco,easy,OA,math|hash_table,hackerrank,2024-08-29,1,INTERN
cisco-count-numbers-with-sum-of-digits,Count Numbers with Sum of Digits,Cisco,easy,OA,math|dynamic_programming,hackerrank,2024-08-29,1,INTERN
uber-count-elements,Count Elements with Odd Number of Zeroes,Uber,easy,OA,array|math,codesignal,2024-08-29,1,
amazon-choose-warehouses-location,Minimize Sum of Distances to Warehouses,Amazon,medium,OA,array|dynamic_programming|prefix_sum,hackerrank,2024-08-28,2,FULLTIME
amazon-get-minimum-sum-of-distances,Get Minimum Sum of Distances,Amazon,medium,OA,array|sorting|dynamic_programming,hackerrank,2024-08-28,1,NEW GRAD
ibm-get-min-cores,Get Minimum Cores,IBM,easy,OA,intervals|sorting,hackerrank,2024-08-28,1,FULLTIME
ibm-get-smallest-string,Get Smallest String,IBM,easy,OA,string|greedy,hackerrank,2024-08-28,1,FULLTIME
salesforce-get-perfect-pairs-count,Get Perfect Pairs Count,Salesforce,medium,OA,array|math,hackerrank,2024-08-28,1,FULLTIME
salesforce-minimal-operations,Minimal Operations,Salesforce,easy,OA,string|greedy,hackerrank,2024-08-28,1,FULLTIME
tiktok-number-of-substrings-without-vowels,Number of Substrings Without Vowels,TikTok,easy,OA,string|math,codesignal,2024-08-28,1,
zolando-longest-string,Longest String Without AAA or BBB,Zalando,medium,OA,greedy|string,unknown,2024-08-28,1,
zolando-string-manipulation,Zolando Manipulation,Zalando,medium,OA,stack|string,unknown,2024-08-28,1,
